transaction_id,customer_id,customer_name,source_amount,source_currency,destination_amount,destination_currency,payment_mode,payment_gateway,status,expected_tat,transaction_timestamp
a2369a0e-f13a-46d3-87c7-36189133dd34,cust099,Customer 099,606.18,USD,607.4,EUR,PAYPAL,Square,SENT_TO_GATEWAY,2 days,2025-06-21T06:08:13.335585
4b7063dd-0872-4bc7-b71b-bd658b36b55d,cust095,Customer 095,388.19,EUR,375.22,GBP,BANK_TRANSFER,PayPal,VALIDATED,3 days,2025-07-01T22:49:42.335585
b8df9c81-3aed-440a-a8b1-7fa411e7664a,cust090,Customer 090,602.04,EUR,591.78,SGD,UPI,Adyen,CREATED,4 days,2025-06-27T05:26:06.335585
68543b83-bea7-4593-ac3a-770d21ab0dae,cust097,Customer 097,836.95,USD,822.1,INR,UPI,Stripe,FAILED,2 days,2025-06-20T12:52:08.335585
37bab963-2b8e-424c-8a88-baf0fd69babc,cust014,Customer 014,994.45,USD,959.9,SGD,BANK_TRANSFER,Square,VALIDATED,2 days,2025-06-20T07:42:51.335585
ac08dc14-78fe-41e7-b5cb-240b3d3edf65,cust057,Customer 057,718.99,GBP,735.83,EUR,UPI,PayPal,PAID,4 days,2025-06-20T05:07:32.335585
351bf49f-9927-4791-ae84-7756a5cf75ae,cust013,Customer 013,205.74,INR,199.44,SGD,PAYPAL,Razorpay,CANCELLED,5 days,2025-07-16T14:52:24.335585
0cb8de3d-1019-4e26-a338-c44011c1b963,cust015,Customer 015,453.0,SGD,469.08,EUR,PAYPAL,Razorpay,SENT_TO_GATEWAY,2 days,2025-06-21T10:10:33.335585
3078c7ff-1532-40e6-b80a-676e35cdcfa9,cust060,Customer 060,891.81,SGD,907.45,USD,PAYPAL,Razorpay,VALIDATED,4 days,2025-07-02T17:17:32.335585
05e4f9d2-b62d-4858-a234-fc89e6836783,cust086,Customer 086,525.26,USD,545.06,EUR,PAYPAL,Adyen,CANCELLED,1 days,2025-07-04T06:06:16.335585
c4370025-4864-49be-be50-1c23cdfd07c9,cust068,Customer 068,728.03,EUR,723.37,SGD,CARD,Stripe,COMPLIANCE_CHECKED,1 days,2025-07-13T05:34:46.335585
0413d8cf-517d-44b5-ba87-74d888c2a18c,cust087,Customer 087,62.89,USD,62.05,EUR,PAYPAL,Adyen,CANCELLED,2 days,2025-07-02T04:35:12.335585
bf8a960c-57cf-411b-801d-9a772ac17b36,cust098,Customer 098,622.56,INR,601.46,USD,BANK_TRANSFER,Stripe,PAID,2 days,2025-06-20T02:49:28.335585
a39c70c9-7395-4cef-a29c-a4dd8e1a1edf,cust060,Customer 060,646.43,EUR,628.66,SGD,PAYPAL,Adyen,CREATED,3 days,2025-07-19T09:14:28.335585
e58c5a70-17f4-44c9-a36a-3de69e94b1da,cust051,Customer 051,719.74,USD,698.79,SGD,CARD,Square,PAID,1 days,2025-07-05T22:25:46.335585
0c89e8c1-46ec-43db-972a-cf7352cfa5bd,cust020,Customer 020,385.42,INR,398.06,USD,BANK_TRANSFER,Stripe,VALIDATED,3 days,2025-06-20T07:41:07.335585
1b73cef6-eaf2-4186-8138-33beed75c164,cust017,Customer 017,635.89,USD,662.57,SGD,CARD,Square,CANCELLED,2 days,2025-07-12T18:41:12.335585
157d272b-ece9-499d-b3d5-71e178072bb8,cust099,Customer 099,402.73,EUR,405.05,GBP,CARD,Adyen,CANCELLED,4 days,2025-07-02T14:33:49.335585
ebc44019-516e-44fc-b905-9cdbac5d85af,cust026,Customer 026,195.03,USD,190.49,INR,CARD,Adyen,PAID,2 days,2025-07-03T07:53:21.335585
90cb4e46-aaed-4dde-ab0e-d6fc7754d489,cust002,Customer 002,391.05,INR,396.58,SGD,UPI,PayPal,CANCELLED,1 days,2025-07-08T03:25:09.335585
b85d1de4-8d9c-4b50-8ae2-c0f6ea25cb45,cust079,Customer 079,777.55,GBP,745.82,USD,PAYPAL,Razorpay,CREATED,5 days,2025-07-10T02:35:26.335585
c2186e0f-eff5-4781-afd9-87a986aa87b3,cust057,Customer 057,598.41,GBP,608.1,USD,UPI,Adyen,CANCELLED,1 days,2025-07-18T18:15:19.335585
12feb3cb-eeb3-401a-a7a5-5636f807ad1b,cust027,Customer 027,962.8,USD,956.48,GBP,CARD,Razorpay,CANCELLED,1 days,2025-07-03T18:35:05.335585
9d2c1247-29e9-4f99-970f-3f1d75c7cb2d,cust005,Customer 005,237.4,USD,233.54,SGD,CARD,Stripe,SENT_TO_GATEWAY,1 days,2025-07-13T11:30:26.335585
15f25532-8478-4267-91fb-738a6a020ee1,cust093,Customer 093,976.89,USD,982.27,SGD,BANK_TRANSFER,PayPal,COMPLIANCE_CHECKED,5 days,2025-06-23T06:14:25.335585
345ff0ef-1def-4e46-aae9-c4fca9c1d3ff,cust042,Customer 042,793.99,SGD,808.3,INR,BANK_TRANSFER,Square,PAID,1 days,2025-07-13T22:57:35.335585
60e8f528-6141-4995-9324-827c04022170,cust037,Customer 037,877.0,INR,868.71,SGD,BANK_TRANSFER,Stripe,FAILED,4 days,2025-07-19T08:27:47.335585
3dc56a8b-f658-4561-a884-94b63792256c,cust003,Customer 003,411.54,USD,397.41,GBP,BANK_TRANSFER,Adyen,CANCELLED,4 days,2025-07-17T12:41:13.335585
b0f69047-86f5-4b24-a461-2adf47ee8af5,cust071,Customer 071,189.23,GBP,188.91,INR,PAYPAL,Adyen,CREATED,4 days,2025-07-16T13:02:36.335585
7cac0599-c9f5-4f95-9abd-872f347aed75,cust097,Customer 097,609.47,USD,637.86,INR,CARD,Razorpay,COMPLIANCE_CHECKED,1 days,2025-07-14T00:51:24.335585
c140edf1-cbd8-4cbe-a362-3679e989477a,cust066,Customer 066,157.65,EUR,152.01,GBP,CARD,PayPal,SENT_TO_GATEWAY,2 days,2025-07-10T22:15:49.335585
d8c724ad-8d5b-4aa4-aeb9-b28b677adbf8,cust023,Customer 023,959.73,INR,913.11,SGD,CARD,Adyen,SENT_TO_GATEWAY,4 days,2025-07-19T09:40:25.335585
f703d1e1-c652-48ac-9596-0f6a63b9c650,cust013,Customer 013,948.74,INR,959.42,EUR,PAYPAL,Stripe,COMPLIANCE_CHECKED,2 days,2025-07-13T02:01:42.335585
48da4f57-3caa-451e-ba24-3d87d37f2b7c,cust027,Customer 027,155.67,GBP,161.13,EUR,BANK_TRANSFER,Square,CREATED,4 days,2025-07-17T07:47:28.335585
a3b17702-b27e-4c84-9446-d478a5586338,cust087,Customer 087,643.59,EUR,664.91,GBP,PAYPAL,Razorpay,CANCELLED,3 days,2025-07-11T15:47:09.335585
8fd566bb-7915-4436-88c9-668f41de9884,cust034,Customer 034,639.1,EUR,666.25,SGD,UPI,PayPal,VALIDATED,2 days,2025-06-21T12:33:30.335585
30695045-4ca7-4c85-a982-1cd3796c46aa,cust095,Customer 095,894.84,USD,932.24,INR,PAYPAL,PayPal,SENT_TO_GATEWAY,2 days,2025-06-26T14:07:32.335585
b0cc61e2-f7ed-47d2-af03-1bd2ca852af8,cust076,Customer 076,526.35,GBP,521.0,SGD,BANK_TRANSFER,PayPal,VALIDATED,3 days,2025-06-29T18:18:29.335585
7fee2fc2-c6cf-4208-bc84-6be3d87afc2d,cust067,Customer 067,97.39,SGD,101.46,GBP,PAYPAL,Adyen,VALIDATED,1 days,2025-06-22T06:23:53.335585
d154bf6f-cfa8-4605-9857-e7221dd42c6d,cust095,Customer 095,843.83,GBP,805.31,USD,PAYPAL,Razorpay,FAILED,1 days,2025-06-28T14:03:10.335585
28e7bb7e-d707-40b7-a513-d4e27e677fdc,cust095,Customer 095,764.11,SGD,769.9,INR,BANK_TRANSFER,Stripe,CREATED,3 days,2025-06-24T03:39:58.335585
dc549cef-c1e7-4de7-b002-93a1275ba730,cust099,Customer 099,397.24,SGD,397.87,INR,PAYPAL,Adyen,CREATED,4 days,2025-06-20T03:08:10.335585
ac4e1670-675d-4d73-840f-fae98defb8c3,cust035,Customer 035,251.86,INR,264.12,GBP,CARD,PayPal,VALIDATED,2 days,2025-07-10T21:25:49.335585
f75b0aad-db92-4e32-8c9c-0c8c46ef22e4,cust054,Customer 054,678.21,INR,666.3,GBP,BANK_TRANSFER,Stripe,FAILED,2 days,2025-07-18T18:52:52.335585
bb96b043-5790-4455-a2cf-77c2001cbdda,cust038,Customer 038,899.09,SGD,925.0,EUR,PAYPAL,Razorpay,VALIDATED,1 days,2025-07-08T05:37:17.335585
2ddc5e45-0524-438e-8f09-ca91c48a3c60,cust069,Customer 069,61.87,GBP,60.33,INR,UPI,Square,FAILED,5 days,2025-07-15T06:41:13.335585
cdfbfbc7-66bc-4a45-968f-034e11a6a2fc,cust038,Customer 038,741.29,USD,771.5,EUR,BANK_TRANSFER,Adyen,CANCELLED,3 days,2025-06-25T18:52:17.335585
23afb796-356a-4e69-ad49-aaa5c3aadac8,cust054,Customer 054,243.01,GBP,248.99,EUR,BANK_TRANSFER,Square,FAILED,1 days,2025-07-11T00:23:24.335585
15513738-1147-4226-9754-cb7c64e62079,cust016,Customer 016,533.06,SGD,534.29,GBP,CARD,PayPal,COMPLIANCE_CHECKED,4 days,2025-07-11T22:05:33.335585
6612f00c-6dcb-45c8-99f0-659391320e93,cust081,Customer 081,723.67,SGD,691.46,USD,UPI,Razorpay,VALIDATED,4 days,2025-07-19T10:31:41.335585
fe4b1ffa-65d4-4e27-8730-da97311beb26,cust049,Customer 049,26.59,SGD,25.84,EUR,PAYPAL,PayPal,FAILED,5 days,2025-06-26T06:34:15.335585
48136b1f-08a3-4c65-b42c-ee60a4cf8ef6,cust019,Customer 019,550.55,USD,559.34,EUR,PAYPAL,PayPal,VALIDATED,3 days,2025-07-07T09:53:31.335585
4b6bac9b-1ea6-4a0f-a2b0-96b325368401,cust009,Customer 009,862.08,SGD,866.99,GBP,CARD,Razorpay,COMPLIANCE_CHECKED,1 days,2025-07-15T23:26:04.335585
0c9d472b-799e-4bf2-ac40-42dd04e2db99,cust048,Customer 048,589.43,GBP,609.14,EUR,BANK_TRANSFER,Adyen,VALIDATED,2 days,2025-06-24T23:33:56.335585
be734645-cbde-4920-b188-8115e99b402c,cust026,Customer 026,214.84,EUR,222.42,INR,PAYPAL,Stripe,COMPLIANCE_CHECKED,3 days,2025-06-27T21:26:43.335585
85326a4c-76ed-49b1-975e-a2661c30873f,cust034,Customer 034,905.04,USD,870.41,EUR,BANK_TRANSFER,PayPal,CREATED,2 days,2025-06-23T01:27:50.335585
005875e2-fea0-44d2-befc-16e262a0c413,cust031,Customer 031,577.71,INR,567.82,USD,CARD,Stripe,PAID,4 days,2025-07-06T12:15:41.335585
1ae1abaa-59d8-4da3-a0fe-3d2a0ac21f43,cust041,Customer 041,281.57,USD,282.04,GBP,CARD,Razorpay,VALIDATED,2 days,2025-06-23T02:23:52.335585
c7147433-3f91-49d8-a73e-40102e0d5712,cust094,Customer 094,392.7,GBP,378.1,INR,CARD,Razorpay,VALIDATED,3 days,2025-07-11T11:57:58.335585
b039f13c-3211-4266-a16e-fa623699a509,cust049,Customer 049,952.25,SGD,967.91,INR,BANK_TRANSFER,Square,PAID,3 days,2025-07-02T23:43:11.335585
b4a07385-9d21-4cf7-be53-fc52a225f42e,cust067,Customer 067,291.07,EUR,305.42,INR,PAYPAL,Razorpay,PAID,2 days,2025-07-12T04:24:42.335585
0f880c1e-636f-4c89-a00e-e4905df13d02,cust073,Customer 073,365.53,GBP,364.83,SGD,CARD,PayPal,SENT_TO_GATEWAY,4 days,2025-07-03T02:03:07.335585
4e671680-fdd9-4f45-9bbf-15b9fcd85ed7,cust056,Customer 056,342.82,INR,359.41,GBP,PAYPAL,Razorpay,CREATED,1 days,2025-07-03T09:03:23.335585
0b67fc25-2819-45e1-be9a-b2acfd336db3,cust063,Customer 063,985.38,EUR,1019.58,INR,UPI,Razorpay,FAILED,1 days,2025-07-01T13:26:23.335585
3b415faa-6000-40b8-af47-9f8390de440e,cust079,Customer 079,978.05,GBP,1016.79,EUR,CARD,Square,SENT_TO_GATEWAY,5 days,2025-07-10T06:49:33.335585
cfda043a-8d72-4a44-ba27-afe36dedfa70,cust012,Customer 012,987.29,GBP,964.14,EUR,UPI,Razorpay,PAID,4 days,2025-06-20T03:06:02.335585
347409a1-f3cd-4ff3-92bc-68ccec3fdfdc,cust075,Customer 075,422.4,SGD,406.59,EUR,PAYPAL,Adyen,CANCELLED,2 days,2025-07-05T08:30:41.335585
bd32dd73-b1dc-46f3-bf5f-0a6e1d7b1670,cust075,Customer 075,564.86,GBP,570.59,USD,PAYPAL,Razorpay,CREATED,4 days,2025-07-05T00:30:56.335585
3df07987-fb55-4812-a927-e2207c04b42e,cust022,Customer 022,177.9,USD,175.41,EUR,CARD,Adyen,VALIDATED,1 days,2025-06-27T02:49:49.335585
2655c389-89a9-4c69-af8a-30481a74674d,cust034,Customer 034,197.18,EUR,200.32,GBP,BANK_TRANSFER,Adyen,CREATED,2 days,2025-07-02T16:34:21.335585
1789d19f-e37e-4863-b3b9-d49152bb0b4a,cust002,Customer 002,573.07,INR,559.08,GBP,CARD,Square,COMPLIANCE_CHECKED,5 days,2025-07-19T03:52:21.335585
6cfba4fc-1160-419e-8897-9c8983c89f88,cust046,Customer 046,722.3,SGD,721.08,INR,BANK_TRANSFER,Stripe,SENT_TO_GATEWAY,3 days,2025-06-20T10:44:46.335585
d9ac3fc8-ba78-43ac-98a7-e263a39fc415,cust045,Customer 045,572.1,GBP,561.97,EUR,BANK_TRANSFER,PayPal,VALIDATED,2 days,2025-07-02T18:41:43.335585
611d4be1-4302-4e6f-b210-27409c1b7c40,cust094,Customer 094,141.39,EUR,137.69,INR,BANK_TRANSFER,Stripe,PAID,4 days,2025-06-23T20:01:33.335585
41f47901-5bcf-4026-87f8-6b3b9e5291f8,cust083,Customer 083,641.65,SGD,666.64,GBP,BANK_TRANSFER,Adyen,PAID,4 days,2025-06-21T13:56:14.335585
2496ef1a-dbc8-4f56-a5c6-40b173f64d53,cust036,Customer 036,305.12,INR,293.23,USD,PAYPAL,Stripe,COMPLIANCE_CHECKED,2 days,2025-07-11T19:31:48.335585
efed34ee-42e6-457f-8a54-7ab5f206552e,cust034,Customer 034,13.44,USD,13.8,INR,UPI,Adyen,CREATED,5 days,2025-06-21T14:49:45.335585
16c8323f-0314-40d8-9808-a41c907c43b4,cust049,Customer 049,134.57,INR,131.56,USD,CARD,Adyen,COMPLIANCE_CHECKED,4 days,2025-07-15T11:44:34.335585
acca842a-ad26-4842-993c-5279767fbc40,cust046,Customer 046,917.06,GBP,925.06,INR,UPI,Stripe,VALIDATED,5 days,2025-06-28T04:38:26.335585
939dcd01-0591-4ff4-920a-8cc15f211822,cust047,Customer 047,340.8,SGD,348.75,INR,CARD,Stripe,CREATED,4 days,2025-06-20T17:23:56.335585
97363e35-9928-4d23-b500-8bb501763543,cust020,Customer 020,418.8,EUR,420.88,USD,CARD,Stripe,SENT_TO_GATEWAY,2 days,2025-07-06T15:01:19.335585
625228e0-536b-42a3-ba67-7c70ba330203,cust021,Customer 021,238.15,SGD,229.91,GBP,PAYPAL,Adyen,COMPLIANCE_CHECKED,4 days,2025-06-29T04:12:19.335585
c57d7cdb-b825-4345-9b66-0caea3ff696f,cust057,Customer 057,665.1,EUR,694.35,SGD,BANK_TRANSFER,Square,CANCELLED,2 days,2025-06-30T20:56:17.335585
8c34698e-72df-4f45-98a5-46a6123d3103,cust066,Customer 066,473.45,EUR,481.97,INR,PAYPAL,Razorpay,VALIDATED,3 days,2025-06-20T18:26:46.335585
2de71e98-0db4-4130-801e-11d66d394b4f,cust046,Customer 046,546.21,USD,538.24,SGD,UPI,Square,COMPLIANCE_CHECKED,3 days,2025-06-25T07:22:57.335585
6499ce64-7f31-4402-9a45-8d2ef8bf7889,cust028,Customer 028,674.16,USD,644.9,GBP,PAYPAL,Adyen,VALIDATED,2 days,2025-06-23T21:58:18.335585
c105bdba-0678-4107-8eb6-d72d09029028,cust097,Customer 097,480.35,EUR,457.59,USD,UPI,PayPal,CANCELLED,5 days,2025-07-16T09:50:44.335585
d9cf4071-1294-4c7f-8254-92b52732cbbf,cust040,Customer 040,271.2,EUR,263.02,SGD,UPI,Razorpay,CANCELLED,3 days,2025-07-18T06:36:42.335585
011c8aa1-313d-4b14-98b6-00cd28e5aec7,cust004,Customer 004,170.78,EUR,173.39,GBP,PAYPAL,Razorpay,SENT_TO_GATEWAY,1 days,2025-07-04T02:07:32.335585
ebed6e49-2a50-41a5-b700-237be1ac9d60,cust017,Customer 017,275.25,USD,287.53,INR,PAYPAL,Stripe,VALIDATED,4 days,2025-06-22T21:12:59.335585
52a340fe-9f70-4031-bdc2-c7d2ec32ab78,cust016,Customer 016,957.11,INR,974.95,GBP,BANK_TRANSFER,Razorpay,SENT_TO_GATEWAY,3 days,2025-07-15T14:10:54.335585
4319862e-6265-41f6-a0c3-de6a94cdc4a6,cust087,Customer 087,876.36,USD,846.75,EUR,BANK_TRANSFER,Square,FAILED,4 days,2025-06-21T22:52:00.335585
ead11945-15aa-46c9-aa5f-020a235cab10,cust010,Customer 010,692.19,EUR,713.6,SGD,PAYPAL,Adyen,VALIDATED,4 days,2025-07-09T03:22:21.335585
07f257d6-cfcb-459d-b4a1-632d4f3acb5e,cust092,Customer 092,325.62,USD,337.95,INR,BANK_TRANSFER,PayPal,VALIDATED,4 days,2025-06-24T11:59:58.335585
658457ea-6c48-466a-8ff8-9041b480917f,cust061,Customer 061,576.84,GBP,571.73,SGD,UPI,Razorpay,FAILED,2 days,2025-07-08T15:37:47.335585
5ad4ba56-5f55-4750-95cb-4d848478a29a,cust001,Customer 001,723.28,USD,746.17,EUR,CARD,PayPal,FAILED,4 days,2025-07-15T06:12:44.335585
94aa88b8-e064-450e-bf98-065d7adf3882,cust031,Customer 031,450.0,USD,441.65,INR,BANK_TRANSFER,Razorpay,COMPLIANCE_CHECKED,1 days,2025-06-22T11:34:12.335585
92553f8c-41a6-4e11-bd53-673f5eef660d,cust085,Customer 085,297.17,GBP,303.67,USD,PAYPAL,Razorpay,SENT_TO_GATEWAY,2 days,2025-06-22T20:09:17.335585
923f9bdb-74dc-4fcb-a463-121e43822fa2,cust065,Customer 065,393.63,EUR,403.31,INR,PAYPAL,PayPal,COMPLIANCE_CHECKED,5 days,2025-07-14T18:14:19.335585
7a601516-74d5-4adc-8ca4-27633a6d3206,cust058,Customer 058,911.51,EUR,900.38,SGD,BANK_TRANSFER,PayPal,CREATED,3 days,2025-07-18T20:07:32.335585
c29bd119-4bc6-4512-99f2-e2420f6dc3b5,cust087,Customer 087,992.68,EUR,949.16,INR,CARD,Square,FAILED,4 days,2025-07-05T16:33:55.335585
6deba056-ffd0-46b3-92eb-6d4254a0ba89,cust060,Customer 060,123.87,EUR,122.02,INR,BANK_TRANSFER,PayPal,VALIDATED,3 days,2025-07-07T10:50:26.335585
6980af72-c892-44e7-8949-0bf7274bfa65,cust021,Customer 021,28.78,INR,27.9,SGD,BANK_TRANSFER,Razorpay,CREATED,4 days,2025-07-13T05:24:47.335585
f874f8b3-8f88-4ead-92b3-508b2cad391f,cust048,Customer 048,385.91,USD,384.99,EUR,CARD,Square,FAILED,3 days,2025-06-24T06:48:20.335585
9c9b02a0-b111-4212-a389-f6f68ce53c20,cust027,Customer 027,465.44,SGD,450.48,EUR,UPI,Adyen,VALIDATED,5 days,2025-07-07T07:46:53.335585
084808af-66f0-4e70-a642-0d414bd9f2b0,cust045,Customer 045,617.32,USD,625.29,EUR,CARD,PayPal,COMPLIANCE_CHECKED,2 days,2025-06-30T09:16:16.335585
ec038279-43b5-407c-99c0-4cd5fe7c4744,cust041,Customer 041,848.27,USD,841.83,SGD,BANK_TRANSFER,PayPal,SENT_TO_GATEWAY,3 days,2025-07-18T02:34:32.335585
3c494c00-1aa1-42bb-a123-7d3162cfb1a4,cust006,Customer 006,342.26,USD,345.41,SGD,CARD,PayPal,FAILED,5 days,2025-06-25T14:57:05.335585
23339ecc-c6d6-4184-b02e-64dfe6fad302,cust071,Customer 071,308.61,INR,315.1,EUR,BANK_TRANSFER,Square,PAID,3 days,2025-06-26T00:32:08.335585
d37d11cf-4c03-4e6d-bb19-84db26929b1f,cust037,Customer 037,869.89,EUR,844.51,INR,UPI,Square,PAID,3 days,2025-07-07T13:45:56.335585
1b5f3379-dd31-4f67-97cf-4a411f8dda77,cust067,Customer 067,937.84,EUR,916.08,USD,CARD,Adyen,COMPLIANCE_CHECKED,3 days,2025-06-21T13:49:46.335585
c9e2d877-ef20-4553-9296-b9ffd60403ba,cust036,Customer 036,758.37,INR,787.29,GBP,BANK_TRANSFER,PayPal,FAILED,1 days,2025-07-13T04:00:52.335585
3b4042c0-3b40-4b83-a2ee-2cba02118488,cust013,Customer 013,682.01,EUR,658.06,INR,UPI,Razorpay,COMPLIANCE_CHECKED,1 days,2025-06-24T16:38:00.335585
0799c7f9-50e0-4b62-9850-c0d6d02b6cfa,cust053,Customer 053,819.99,USD,839.38,INR,UPI,Razorpay,COMPLIANCE_CHECKED,4 days,2025-07-02T09:40:20.335585
cc636e36-c19a-4360-9bfd-55ea537a470f,cust061,Customer 061,107.87,INR,111.66,GBP,PAYPAL,Stripe,SENT_TO_GATEWAY,2 days,2025-07-05T13:24:59.335585
f9f9f72f-7895-4cb0-8d81-a3a7b1740f02,cust080,Customer 080,141.89,INR,142.93,SGD,BANK_TRANSFER,Adyen,CANCELLED,2 days,2025-07-05T10:18:53.335585
2a17e8e2-53f2-490f-9ce0-8edc77119d21,cust011,Customer 011,797.79,EUR,796.51,USD,CARD,Square,PAID,4 days,2025-06-25T18:19:31.335585
eefdaedf-550a-4cea-8e61-040d8fbb30cd,cust070,Customer 070,342.43,SGD,332.3,GBP,PAYPAL,PayPal,COMPLIANCE_CHECKED,2 days,2025-06-28T01:25:12.335585
7196453f-b515-4859-b5db-51708dffba2f,cust024,Customer 024,198.3,INR,195.6,SGD,PAYPAL,Adyen,CANCELLED,2 days,2025-06-21T19:57:21.335585
6552c182-dab5-4a1e-8e66-dc95ca65c239,cust071,Customer 071,344.04,USD,340.57,EUR,PAYPAL,Adyen,FAILED,3 days,2025-07-17T05:56:27.335585
5b730151-29c7-4d58-8593-e08f3463c51b,cust025,Customer 025,318.08,SGD,313.19,USD,BANK_TRANSFER,Stripe,COMPLIANCE_CHECKED,1 days,2025-07-18T07:17:38.335585
05a76e5d-98ae-4bd7-b1f0-d59d50f4a2da,cust008,Customer 008,650.69,SGD,621.33,EUR,UPI,Razorpay,FAILED,5 days,2025-06-25T19:48:11.335585
3864a702-5512-4582-b445-6008af99c217,cust035,Customer 035,132.32,SGD,127.15,EUR,UPI,Stripe,CANCELLED,2 days,2025-07-09T04:42:24.335585
1943534f-137f-4a1f-8554-c1b890c357fd,cust057,Customer 057,211.82,GBP,202.07,SGD,CARD,Adyen,CANCELLED,1 days,2025-07-12T13:12:04.335585
d3f68d46-65c6-4c9c-afa0-d9f8b8c6f2c7,cust026,Customer 026,937.24,SGD,916.3,INR,PAYPAL,Stripe,CREATED,5 days,2025-07-10T23:13:47.335585
2c7ee06b-31ab-4139-b164-8d5850ae13af,cust038,Customer 038,757.02,INR,761.81,EUR,CARD,Square,COMPLIANCE_CHECKED,5 days,2025-07-01T12:16:52.335585
0c557d6a-2c07-402a-af29-8c0cad7058be,cust054,Customer 054,226.32,SGD,223.61,EUR,UPI,Adyen,FAILED,5 days,2025-07-01T07:19:06.335585
79f461a1-4c70-4306-9beb-8d36a33d7f41,cust068,Customer 068,429.44,GBP,446.01,EUR,CARD,Stripe,VALIDATED,5 days,2025-06-25T00:58:04.335585
5799243b-904d-4d75-b0e8-ee4018e969e5,cust051,Customer 051,914.69,GBP,885.26,EUR,CARD,Razorpay,FAILED,3 days,2025-07-17T23:47:10.335585
cc198721-0410-4037-9925-5605364b2d9f,cust092,Customer 092,584.24,INR,611.39,GBP,UPI,Square,VALIDATED,3 days,2025-07-01T12:59:18.335585
b12e4f2c-2b67-4efb-9f3a-193443d635f9,cust072,Customer 072,246.55,SGD,241.45,USD,PAYPAL,Adyen,FAILED,4 days,2025-07-11T16:11:20.335585
cdaa5793-adf2-4dff-b9ab-59733f1af135,cust069,Customer 069,574.17,SGD,559.67,USD,BANK_TRANSFER,PayPal,CREATED,1 days,2025-07-01T08:49:45.335585
712f1d0e-fef8-4953-a32e-366e944fbe20,cust061,Customer 061,892.87,EUR,852.86,INR,UPI,Adyen,CREATED,2 days,2025-07-15T20:49:50.335585
fa366a3f-35b1-4ac1-a1bc-c8563ff1d09b,cust034,Customer 034,223.84,SGD,228.55,GBP,BANK_TRANSFER,Stripe,SENT_TO_GATEWAY,5 days,2025-06-20T13:16:27.335585
dbf95921-ef59-4e9b-8afa-904f1ddcfb4d,cust019,Customer 019,625.93,INR,651.86,USD,PAYPAL,Razorpay,CREATED,1 days,2025-06-27T00:39:11.335585
883d3ec1-16ea-4bc0-bdaa-5f6310ef92c8,cust034,Customer 034,808.04,SGD,829.23,INR,CARD,Square,CANCELLED,1 days,2025-07-12T05:49:55.335585
0bdef82b-db3f-40d5-a998-9699137a4576,cust093,Customer 093,78.94,INR,82.53,GBP,CARD,PayPal,FAILED,5 days,2025-07-16T06:09:06.335585
36cc61ad-3daa-41b9-a419-fbd72a531d16,cust059,Customer 059,489.68,GBP,491.32,SGD,BANK_TRANSFER,PayPal,CANCELLED,2 days,2025-07-05T18:53:23.335585
9089e6fd-0cf7-4da1-8b97-b8066c6541ab,cust086,Customer 086,984.55,USD,1003.53,SGD,UPI,Adyen,COMPLIANCE_CHECKED,5 days,2025-06-28T07:15:35.335585
b24e00ef-2c89-45ea-aaff-7d361738efd9,cust032,Customer 032,829.16,SGD,828.99,INR,CARD,Adyen,VALIDATED,2 days,2025-06-23T10:10:28.335585
093fed26-e67d-439f-892b-466acbbfc70c,cust024,Customer 024,62.13,EUR,63.41,INR,CARD,Square,VALIDATED,5 days,2025-07-03T04:49:14.335585
b9fd07a2-7530-42d5-bd63-d0d36c7582db,cust067,Customer 067,435.51,SGD,434.53,EUR,CARD,Stripe,COMPLIANCE_CHECKED,1 days,2025-07-07T10:05:07.335585
cbe72b2a-90d7-4cdc-86b4-2fa7ea3f0272,cust047,Customer 047,934.73,SGD,890.26,GBP,CARD,Stripe,SENT_TO_GATEWAY,5 days,2025-06-29T13:28:38.335585
973b25f7-623e-4f31-8781-88d343b929a4,cust055,Customer 055,994.63,SGD,997.02,INR,UPI,Stripe,CREATED,1 days,2025-06-29T09:09:30.335585
6cb37ed9-81d5-44f8-a9d1-c3c5bd41f209,cust077,Customer 077,565.35,USD,566.94,INR,BANK_TRANSFER,Square,FAILED,4 days,2025-06-22T06:25:30.335585
0236cb25-c839-4050-b459-4bbd83e10364,cust026,Customer 026,460.71,INR,469.67,USD,UPI,Stripe,SENT_TO_GATEWAY,4 days,2025-06-29T21:41:18.335585
8cfeedac-8e93-4309-979c-948f58f08c5e,cust067,Customer 067,450.84,GBP,446.15,USD,CARD,PayPal,FAILED,5 days,2025-07-18T01:31:07.335585
c4a804ab-3e4b-4f97-be05-ebba7488569d,cust058,Customer 058,649.86,USD,624.24,SGD,CARD,Razorpay,PAID,3 days,2025-07-17T09:58:47.335585
19fc8d1d-a106-4a01-aa40-6517a8e03a22,cust029,Customer 029,621.42,EUR,616.04,INR,BANK_TRANSFER,Square,PAID,4 days,2025-07-08T08:03:39.335585
cdf0de9f-eef9-4135-9521-9f50cd898512,cust092,Customer 092,693.08,EUR,722.86,USD,UPI,Razorpay,SENT_TO_GATEWAY,1 days,2025-07-01T03:43:43.335585
f5f52709-fe80-4211-b1a3-0a9a1cf70f47,cust030,Customer 030,242.03,INR,250.56,SGD,BANK_TRANSFER,Adyen,PAID,4 days,2025-07-01T05:46:48.335585
