ticketId,ticketTimestamp,status,description,customerName,lastUpdatedAt
f78a2cae-e922-4647-9866-17a0ff37908e,2025-06-20T21:28:22.110965,WAITING_FOR_CUSTOMER,Pls update me on my payment status.,Customer 028,2025-06-22T16:28:22.110965
5ed0151d-5e28-47cf-a93a-24f3214379ca,2025-06-27T08:24:01.110965,WAITING_FOR_PAYMENT,"moje platba je zpožděná, proč?",Customer 006,2025-06-27T23:24:01.110965
970848ec-f397-4d3a-9aaa-aedc21ad2a8b,2025-07-18T17:54:18.110965,RESOLVED,expected tat for my transfer?,Customer 099,2025-07-21T13:54:18.110965
8a9e15ae-891d-4a94-8b35-ec0232ee6bf0,2025-07-07T05:15:28.110965,REJECTED,i need help with my account.,Customer 070,2025-07-08T05:15:28.110965
be614085-4e92-40f2-a4ef-184a15569786,2025-06-28T00:25:44.110965,OPEN,I need help with my account. ...?,Customer 082,2025-06-28T02:25:44.110965
0f6a8026-720e-4605-b0b1-ff49c123bf08,2025-07-07T11:41:10.110965,RESOLVED,WEN WILL MY TRNSFR BE DONE?,Customer 020,2025-07-07T17:41:10.110965
a4fc9c39-6102-4259-ba22-91f5dc76c65a,2025-06-22T01:55:06.110965,OPEN,¿Cuándo recibiré mi dinero?,Customer 072,2025-06-22T19:55:06.110965
7d5e53d0-3970-4a22-8624-4e82903a5088,2025-07-05T01:32:07.110965,WAITING_FOR_PAYMENT,Tat for my txn?,Customer 048,2025-07-05T07:32:07.110965
74d84026-31ff-4b2a-9b40-4d4de958d16f,2025-06-23T07:59:21.110965,IN_PROGRESS,"Moje platba je zpožděná, proč?",Customer 099,2025-06-25T16:59:21.110965
381f30a8-f22a-4744-94ee-fe32eaa8cadf,2025-07-01T20:42:39.110965,IN_PROGRESS,What is the status of my payment?,Customer 040,2025-07-03T09:42:39.110965
35e1ac49-4e86-4f48-a204-7601c682e5a9,2025-07-16T23:46:54.110965,WAITING_FOR_PAYMENT,When will I get my money?,Customer 007,2025-07-18T01:46:54.110965
4f87ee6a-86bf-4cce-a395-b3f72067e26b,2025-06-28T01:25:02.110965,OPEN,"MY NAME IS SPELLED WRONG, CAN YOU FIX?",Customer 035,2025-06-30T11:25:02.110965
ada7a011-a563-4026-b5ba-14a5a4299273,2025-06-21T20:03:09.110965,OPEN,I WANT TO CHNGE MY EMAIL ADDRESS.,Customer 075,2025-06-22T13:03:09.110965
f2d81da5-37d4-40a7-808b-6c2d047c7875,2025-07-08T21:22:09.110965,IN_PROGRESS,¿Cuándo recibiré mi dinero?,Customer 078,2025-07-10T08:22:09.110965
b80ce24b-bcaf-4f55-9d99-4d2b4053b26c,2025-07-18T18:34:47.110965,OPEN,When will I get my money?,Customer 098,2025-07-21T12:34:47.110965
4422b9d8-cf68-4c89-afec-44186c0453bb,2025-07-05T06:26:11.110965,WAITING_FOR_CUSTOMER,My trnsction is not compltd yet.,Customer 009,2025-07-05T14:26:11.110965
647e4111-572a-4627-a07c-0b806575f72a,2025-07-04T09:50:50.110965,CLOSED,i need help with my account.,Customer 092,2025-07-05T15:50:50.110965
27baa38c-9977-4c29-8e88-76dfabf57a3c,2025-06-23T13:32:15.110965,IN_PROGRESS,Tat for my txn?,Customer 094,2025-06-24T02:32:15.110965
16d83152-b54e-4302-b055-831e83d95d79,2025-06-21T05:43:36.110965,RESOLVED,Why is my transaction delayed?,Customer 034,2025-06-23T21:43:36.110965
dcf9b64f-a87d-4c6f-93c4-f7bd54ff8a37,2025-06-28T13:53:19.110965,RESOLVED,¿Cuándo recibiré mi dinero?,Customer 031,2025-07-01T10:53:19.110965
5a1f8058-0e0b-4101-87b9-3dd8eb3e29b0,2025-07-13T13:40:57.110965,CLOSED,mein geld ist nicht angekommen.,Customer 039,2025-07-16T09:40:57.110965
33b40636-a779-48fe-95e3-af4d402d9b3a,2025-07-10T01:21:58.110965,CLOSED,Wen will my trnsfr be done?,Customer 019,2025-07-12T16:21:58.110965
f65ee3e4-4d9d-4997-8992-2dbbb7d4dca1,2025-06-23T19:22:17.110965,WAITING_FOR_PAYMENT,I need help with my account.,Customer 095,2025-06-26T13:22:17.110965
a89543ea-6540-44db-8753-bcff62ba4e87,2025-07-19T20:57:01.110965,REJECTED,How long for the transfer to finish?,Customer 003,2025-07-22T01:57:01.110965
7a247894-0c3c-4b6b-965c-2b547a009031,2025-07-02T18:13:20.110965,IN_PROGRESS,"Moje platba je zpožděná, proč?",Customer 094,2025-07-05T06:13:20.110965
531ef79f-788d-4387-9828-d6d7d94a6f5e,2025-07-02T07:09:03.110965,OPEN,Wen will my trnsfr be done?,Customer 031,2025-07-03T15:09:03.110965
e3355438-eff3-4b73-b1f1-6e2c82aa96d2,2025-06-30T14:32:20.110965,RESOLVED,CAN YOU TELL ME WHEN MY TRANSACTION WILL BE COMPLETED?,Customer 016,2025-07-01T21:32:20.110965
3bc0403e-ee81-4a5f-b7b0-cea14242e53a,2025-07-11T04:17:54.110965,CLOSED,how long for the transfer to finish?,Customer 024,2025-07-14T00:17:54.110965
7fc6150c-b8e7-4234-ba47-62d115a35731,2025-07-09T11:59:41.110965,WAITING_FOR_CUSTOMER,What is the status of my payment?,Customer 076,2025-07-09T13:59:41.110965
5a58a211-e2f0-4e98-a097-ac30578c4770,2025-07-02T12:35:16.110965,IN_PROGRESS,I want to chnge my email address.,Customer 095,2025-07-05T11:35:16.110965
003cd64e-c183-4a40-aa65-2d067058f575,2025-07-15T12:27:52.110965,IN_PROGRESS,Pourquoi mon paiement est-il en attente? ...?,Customer 057,2025-07-16T11:27:52.110965
678e450b-a003-4fb0-bcf8-5980009467d4,2025-07-09T20:05:40.110965,WAITING_FOR_PAYMENT,Pls update me on my payment status.,Customer 009,2025-07-11T07:05:40.110965
c5b48ecb-5438-4ac3-88c0-4ea03ebc0e53,2025-07-16T11:54:58.110965,WAITING_FOR_PAYMENT,MEIN GELD IST NICHT ANGEKOMMEN.,Customer 002,2025-07-16T23:54:58.110965
a1f05e69-ac6b-4e77-8fcd-01eafdd2a85b,2025-07-13T19:58:49.110965,IN_PROGRESS,I need help with my account.,Customer 072,2025-07-16T02:58:49.110965
62d8c727-a761-4482-b126-cc515b67fcf6,2025-07-16T11:25:12.110965,IN_PROGRESS,what is the status of my payment?,Customer 087,2025-07-17T11:25:12.110965
51c5e9e2-9c62-48f6-bee3-747358797ba2,2025-07-12T07:49:40.110965,REJECTED,my trnsction is not compltd yet.,Customer 003,2025-07-15T06:49:40.110965
0d82f28c-fadd-4100-8360-8e222abf88c4,2025-06-27T11:37:59.110965,WAITING_FOR_PAYMENT,When will I get my money?,Customer 026,2025-06-29T15:37:59.110965
0a8b895e-953e-453e-9b1b-affc223e8a22,2025-06-26T15:27:31.110965,CLOSED,"Moje platba je zpožděná, proč?",Customer 056,2025-06-28T21:27:31.110965
3cc40131-9d48-4f24-8953-01d190f1d945,2025-07-18T12:30:06.110965,OPEN,Tat for my txn?,Customer 047,2025-07-18T18:30:06.110965
d541a92d-3487-41f9-8805-cc55193830dc,2025-07-17T04:48:19.110965,WAITING_FOR_CUSTOMER,Tat for my txn?,Customer 037,2025-07-19T19:48:19.110965
2c28d05c-779b-4ecd-ae2f-9dd1804070e6,2025-06-23T09:09:57.110965,WAITING_FOR_PAYMENT,I NEED HELP WITH MY ACCOUNT.,Customer 073,2025-06-23T19:09:57.110965
8e4a83ad-d810-45ca-87f0-d81fd0739a51,2025-07-05T06:23:30.110965,WAITING_FOR_CUSTOMER,How long for the transfer to finish?,Customer 099,2025-07-06T17:23:30.110965
2c3391ae-c284-4895-98aa-0d0441c4823b,2025-06-21T11:18:50.110965,IN_PROGRESS,I have a question about your service.,Customer 088,2025-06-23T03:18:50.110965
efd6bee4-ad9c-4527-bbb0-12a5e662090a,2025-06-26T00:19:00.110965,WAITING_FOR_PAYMENT,Pourquoi mon paiement est-il en attente?,Customer 031,2025-06-28T15:19:00.110965
628cc73a-57dd-462d-bc82-8738d18f6dcd,2025-07-06T23:22:38.110965,WAITING_FOR_PAYMENT,¿cuándo recibiré mi dinero?,Customer 032,2025-07-09T12:22:38.110965
c3c96cf7-91e3-4370-880b-63b997603e7c,2025-07-11T19:58:12.110965,REJECTED,"my payment is stuck, help!",Customer 097,2025-07-12T11:58:12.110965
4797488d-1bf3-4c49-8b1d-f339876725c5,2025-07-04T05:26:05.110965,IN_PROGRESS,pourquoi mon paiement est-il en attente?,Customer 068,2025-07-05T01:26:05.110965
d5216e04-2aee-4e6a-97f8-6e4169af70db,2025-07-12T06:10:16.110965,OPEN,I want to chnge my email address.,Customer 015,2025-07-13T16:10:16.110965
8aea2544-d112-44f4-bfec-5a313025f62b,2025-07-14T23:27:12.110965,WAITING_FOR_PAYMENT,¿cuándo recibiré mi dinero?,Customer 017,2025-07-17T02:27:12.110965
f86e4cac-625c-4c9f-8f6d-4a7efb47ad2e,2025-06-23T06:24:31.110965,RESOLVED,I have a question about your service.,Customer 046,2025-06-25T01:24:31.110965
5eff700d-fdd0-495e-9fef-a11a353834ad,2025-07-01T06:45:00.110965,WAITING_FOR_CUSTOMER,When will I get my money? ...?,Customer 052,2025-07-04T05:45:00.110965
147eb565-1a4e-4f5a-b97b-fb8233c5bf15,2025-07-04T16:16:58.110965,RESOLVED,I want to chnge my email address.,Customer 056,2025-07-07T06:16:58.110965
0335ed18-53a7-478d-a64f-90a1b6a1b5d7,2025-07-17T07:56:07.110965,WAITING_FOR_PAYMENT,What is the status of my payment?,Customer 036,2025-07-17T09:56:07.110965
8f0189b1-de32-4b20-8cf4-2a5a10d755d4,2025-07-02T05:11:33.110965,OPEN,what is the status of my payment? ...?,Customer 027,2025-07-04T15:11:33.110965
7bd22410-b84c-4880-aaec-8cbb324f86c9,2025-06-26T17:39:20.110965,IN_PROGRESS,Wen will my trnsfr be done?,Customer 069,2025-06-28T02:39:20.110965
652dec06-6f13-4e9e-a973-71195d5464b7,2025-07-16T09:48:58.110965,RESOLVED,expcted tat for my transfer?,Customer 048,2025-07-18T05:48:58.110965
56aa5ebd-c964-4f34-8425-c20b1ab1611e,2025-07-06T19:48:29.110965,IN_PROGRESS,"my name is spelled wrong, can you fix?",Customer 001,2025-07-09T07:48:29.110965
7de38494-3bde-479d-b8e2-1829a46757ad,2025-06-24T00:35:15.110965,OPEN,Why is my transaction delayed?,Customer 041,2025-06-24T05:35:15.110965
e9eec113-27ea-4f81-bd54-c55415acd954,2025-07-01T19:57:16.110965,CLOSED,How long for the transfer to finish?,Customer 072,2025-07-03T17:57:16.110965
bb02f60d-c23e-438d-b54b-d6647480896b,2025-06-20T16:43:55.110965,IN_PROGRESS,My trnsction is not compltd yet.,Customer 082,2025-06-23T12:43:55.110965
d2d2b60d-0eef-4487-bede-c4c3a564a362,2025-07-02T16:19:05.110965,WAITING_FOR_PAYMENT,WHY IS MY TRANSACTION DELAYED?,Customer 035,2025-07-04T03:19:05.110965
f7d45f7c-a967-4098-a4a6-4857294d276a,2025-07-08T18:35:27.110965,WAITING_FOR_PAYMENT,Can you tell me when my transaction will be completed?,Customer 018,2025-07-11T04:35:27.110965
9bfd0073-746d-49e5-8f26-b5298231f04a,2025-07-09T02:15:40.110965,WAITING_FOR_PAYMENT,Pls update me on my payment status.,Customer 078,2025-07-11T14:15:40.110965
9cc6f460-4e52-4270-9db7-a92c69c1cf71,2025-07-08T21:35:59.110965,IN_PROGRESS,How long for the transfer to finish?,Customer 034,2025-07-09T23:35:59.110965
1b1f9737-3b8b-4b8a-8ce5-6d2c464e5c2e,2025-07-08T21:58:17.110965,REJECTED,Pourquoi mon paiement est-il en attente?,Customer 055,2025-07-10T03:58:17.110965
c3c1a52b-c0c6-4220-a9c8-5d1ece1812dc,2025-06-24T04:47:43.110965,WAITING_FOR_CUSTOMER,Pls update me on my payment sttus.,Customer 018,2025-06-26T04:47:43.110965
4fc6a234-59a7-485d-a7ca-d0300047b108,2025-06-25T01:01:34.110965,CLOSED,Wen will my trnsfr be done?,Customer 037,2025-06-27T07:01:34.110965
51ff5f84-895a-4b9a-9967-f87bb693604d,2025-07-06T10:21:57.110965,RESOLVED,pls update me on my payment sttus.,Customer 068,2025-07-08T08:21:57.110965
e48afd65-75f9-47f0-8576-394fff510b3f,2025-07-08T22:31:35.110965,RESOLVED,mein geld ist nicht angekommen. ...?,Customer 011,2025-07-11T05:31:35.110965
d79ce6dd-9697-4f7b-a277-0a475c64ca28,2025-06-29T14:12:28.110965,OPEN,When will I get my money?,Customer 088,2025-07-01T07:12:28.110965
b86ca076-e1f8-4fab-91b8-d97b6ca10915,2025-07-08T02:53:03.110965,REJECTED,Tat for my txn?,Customer 052,2025-07-10T22:53:03.110965
01dfb3e8-b04d-45e4-9728-d767e7593b64,2025-07-11T11:22:31.110965,IN_PROGRESS,Tat for my txn?,Customer 052,2025-07-11T22:22:31.110965
248db660-01f3-4251-bce1-69f3126f6cfb,2025-06-26T04:31:09.110965,REJECTED,WHAT IS THE STATUS OF MY PAYMENT?,Customer 024,2025-06-26T14:31:09.110965
fed3f093-aace-43a4-b428-ab3046eac166,2025-06-21T14:25:37.110965,REJECTED,Why is my transaction delayed?,Customer 095,2025-06-24T10:25:37.110965
eb2f1919-7779-4c5a-be94-1ee476143ea0,2025-07-10T01:52:29.110965,REJECTED,my trnsction is not compltd yet.,Customer 057,2025-07-12T16:52:29.110965
264fe3a7-db93-4921-b0f9-12c2e566fef1,2025-07-08T00:00:26.110965,WAITING_FOR_CUSTOMER,when will i get my money?,Customer 044,2025-07-08T07:00:26.110965
6e1b4382-7b08-4597-b43c-31ceb508ebaa,2025-07-07T17:01:46.110965,CLOSED,my trnsction is not compltd yet.,Customer 087,2025-07-08T10:01:46.110965
f9beade8-6d2f-416f-a393-ccc24227327c,2025-07-04T06:51:47.110965,REJECTED,How long for the transfer to finish?,Customer 029,2025-07-06T07:51:47.110965
0e21d307-006b-4564-b18d-2df5534d1373,2025-06-24T18:22:21.110965,CLOSED,I want to know if my paymnt is done.,Customer 027,2025-06-26T15:22:21.110965
e7af01d8-34d9-42d1-844c-bdec32c1aadd,2025-07-08T03:02:32.110965,IN_PROGRESS,TAT FOR MY TXN?,Customer 011,2025-07-09T23:02:32.110965
0ec964f0-e7fa-43f9-8dea-6c244f61d155,2025-07-08T07:38:30.110965,RESOLVED,"My name is spelled wrong, can you fix? ...?",Customer 069,2025-07-09T18:38:30.110965
eb42edb5-d476-4e5d-9359-684af6978526,2025-07-17T11:57:33.110965,REJECTED,¿cuándo recibiré mi dinero?,Customer 024,2025-07-20T08:57:33.110965
8ea62426-403d-491d-9cdb-f7501c986f4b,2025-06-25T11:42:36.110965,CLOSED,Wen will my trnsfr be done?,Customer 046,2025-06-27T03:42:36.110965
a15eafdd-4191-4d99-8f49-dcafc181272a,2025-07-07T00:30:01.110965,WAITING_FOR_CUSTOMER,Expected TAT for my transfer?,Customer 040,2025-07-07T00:30:01.110965
47645ca8-311f-4edb-868f-fbeff0658fef,2025-06-25T20:18:50.110965,WAITING_FOR_PAYMENT,"My name is spelled wrong, can you fix? ...?",Customer 041,2025-06-26T00:18:50.110965
6b59eaeb-a985-4929-a76f-c7475a02cafa,2025-07-02T23:05:42.110965,CLOSED,Mein Geld ist nicht angekommen.,Customer 025,2025-07-04T04:05:42.110965
68d4a17f-8b87-4e63-8efc-3f12c895abfe,2025-06-29T02:32:05.110965,IN_PROGRESS,TAT FOR MY TXN?,Customer 043,2025-07-02T01:32:05.110965
b1cd8552-50af-4b75-86c1-1e7cf2afe67f,2025-07-14T00:20:31.110965,CLOSED,Mein Geld ist nicht angekommen.,Customer 088,2025-07-15T06:20:31.110965
d0216841-ec1f-438d-a6a0-95d217b0d2d6,2025-07-05T23:45:05.110965,WAITING_FOR_CUSTOMER,Expected TAT for my transfer?,Customer 013,2025-07-08T19:45:05.110965
7194920c-eb99-4c21-9460-9fd05e797003,2025-07-03T09:17:17.110965,RESOLVED,Why is my transaction delayed?,Customer 061,2025-07-03T21:17:17.110965
800ca714-1502-49bf-8c26-e832f840b5b7,2025-07-18T05:39:57.110965,IN_PROGRESS,Can you tell me when my transaction will be completed?,Customer 091,2025-07-20T08:39:57.110965
a96de984-4aaa-45f9-a484-3a70ef51bcdf,2025-06-22T21:08:47.110965,IN_PROGRESS,"My paymnt is stuck, help!",Customer 016,2025-06-25T07:08:47.110965
0f101bef-a98f-465c-af27-6210fd6d5049,2025-06-30T21:25:47.110965,WAITING_FOR_PAYMENT,"My name is spelled wrong, can you fix?",Customer 002,2025-07-01T23:25:47.110965
5771e5b6-1202-4181-8439-322914135f98,2025-07-05T00:03:40.110965,WAITING_FOR_CUSTOMER,I want to know if my payment is done.,Customer 090,2025-07-07T01:03:40.110965
dfe09c56-417c-4959-9cf8-860de3322f73,2025-06-22T12:41:31.110965,OPEN,I have a question about your service.,Customer 038,2025-06-24T16:41:31.110965
f0f7e1b8-09e5-40d7-ad49-3d246c55dc19,2025-06-26T21:05:56.110965,CLOSED,What is the sttus of my paymnt?,Customer 066,2025-06-27T11:05:56.110965
b6918eba-143b-46eb-8225-a26eb2b8894d,2025-07-03T23:18:52.110965,WAITING_FOR_PAYMENT,I WANT TO KNOW IF MY PAYMENT IS DONE.,Customer 024,2025-07-05T17:18:52.110965
0653e0be-2eb9-47b2-a52d-fa07833c7f7a,2025-07-06T19:30:22.110965,REJECTED,"My payment is stuck, help!",Customer 100,2025-07-07T18:30:22.110965
356aa160-b4ae-4f39-ada7-c1a4d049ec21,2025-07-16T08:43:37.110965,REJECTED,what is the status of my payment?,Customer 008,2025-07-16T15:43:37.110965
6ac7c74f-e283-4f09-87db-8e8e5dc4c99b,2025-07-07T01:13:08.110965,IN_PROGRESS,Pourquoi mon paiement est-il en attente?,Customer 035,2025-07-07T02:13:08.110965
d6da9fcc-108f-4994-9713-cd3d0fb1d9a5,2025-07-16T04:57:31.110965,WAITING_FOR_PAYMENT,"My payment is stuck, help!",Customer 051,2025-07-16T16:57:31.110965
20aadf8f-24fc-474b-aa84-0a7dceadd234,2025-07-12T21:27:38.110965,IN_PROGRESS,Wen will my trnsfr be done?,Customer 034,2025-07-13T02:27:38.110965
342a6591-4b86-447e-8118-1bb32f769cd8,2025-06-25T00:29:40.110965,WAITING_FOR_CUSTOMER,Pls update me on my payment status.,Customer 076,2025-06-25T17:29:40.110965
d5aafeb9-5d98-410f-8bf2-bd7bbc4e61ae,2025-06-25T21:49:04.110965,REJECTED,¿Cuándo recibiré mi dinero?,Customer 058,2025-06-28T06:49:04.110965
db85e917-6fe2-4146-bce3-609a22845203,2025-07-17T05:30:36.110965,IN_PROGRESS,"Moje platba je zpožděná, proč?",Customer 014,2025-07-18T23:30:36.110965
7c4fc2a7-25e4-4b93-b1f8-2b5ed7716d30,2025-07-09T15:37:49.110965,WAITING_FOR_CUSTOMER,I want to chnge my email address.,Customer 034,2025-07-09T17:37:49.110965
d5fec503-84c2-494d-9eb3-b20ef952f683,2025-07-06T01:42:02.110965,CLOSED,"My name is spelled wrong, can you fix?",Customer 028,2025-07-08T16:42:02.110965
6de439bc-ce15-4e09-8db6-10d1840065fd,2025-07-07T02:57:42.110965,CLOSED,i want to know if my payment is done.,Customer 097,2025-07-09T07:57:42.110965
27229ca3-efad-4042-af30-ba1acbe0c323,2025-07-16T04:14:06.110965,CLOSED,EXPECTED TAT FOR MY TRANSFER?,Customer 032,2025-07-17T21:14:06.110965
56343f8f-795e-4350-9c0b-7929b1493b9a,2025-07-03T09:37:10.110965,WAITING_FOR_PAYMENT,My trnsction is not compltd yet.,Customer 008,2025-07-04T22:37:10.110965
ca3acf5f-06e8-493e-bdff-6f364e3ab702,2025-07-11T23:43:13.110965,CLOSED,I need help with my account.,Customer 099,2025-07-12T11:43:13.110965
6c500f29-6650-49a6-8137-9bc71220ff5c,2025-07-05T11:59:08.110965,IN_PROGRESS,I want to chnge my email address.,Customer 064,2025-07-08T01:59:08.110965
6edd2d5a-31f7-47ef-a747-4b9428bec4f2,2025-07-17T06:25:28.110965,IN_PROGRESS,I have a question about your service.,Customer 091,2025-07-17T23:25:28.110965
435b7bc1-966e-4301-a457-c625817fb830,2025-06-30T15:37:25.110965,OPEN,"My name is spelled wrong, can you fix?",Customer 030,2025-07-03T07:37:25.110965
3185e320-7278-41a5-a219-8f3dba2c7685,2025-06-26T17:29:35.110965,WAITING_FOR_CUSTOMER,I want to know if my payment is done.,Customer 032,2025-06-28T21:29:35.110965
202a47a2-2ed1-4574-aebd-5121a8190fbb,2025-07-19T07:13:27.110965,OPEN,What is the status of my paymnt?,Customer 002,2025-07-19T20:13:27.110965
e401fe65-fae5-4a01-8085-c1ee35ae5367,2025-06-26T03:51:59.110965,WAITING_FOR_CUSTOMER,Expected TAT for my transfer?,Customer 069,2025-06-28T04:51:59.110965
23fd35db-5c80-4006-b320-1db9d9be6c88,2025-07-01T11:42:57.110965,CLOSED,wen will my trnsfr be done?,Customer 070,2025-07-02T04:42:57.110965
db372519-e7e5-48b2-8166-9f4ff7827bd1,2025-07-17T19:48:19.110965,OPEN,I have a question about your service.,Customer 078,2025-07-17T23:48:19.110965
c0c62fd6-2a44-4368-9cb5-905b706324fc,2025-07-10T20:48:15.110965,OPEN,¿Cuándo recibiré mi dinero?,Customer 022,2025-07-10T20:48:15.110965
6bca8a7f-31e8-4e14-9c77-b591101b8179,2025-07-19T18:51:48.110965,CLOSED,WHEN WILL I GET MY MONEY?,Customer 088,2025-07-20T05:51:48.110965
9fc4bb49-06fb-49e6-af79-a683801efb5c,2025-07-05T13:02:49.110965,IN_PROGRESS,I WANT TO CHNGE MY EMAIL ADDRESS.,Customer 076,2025-07-07T21:02:49.110965
5099701a-e914-44a8-99d5-09fce658b0a5,2025-06-20T02:11:52.110965,RESOLVED,When will I get my money?,Customer 049,2025-06-20T07:11:52.110965
66cf7ea6-60b7-4f99-a00b-c3e5258c4f17,2025-07-08T13:09:39.110965,RESOLVED,¿Cuándo recibiré mi dinero?,Customer 026,2025-07-09T00:09:39.110965
49bbc9ab-b2e9-4aa2-a92c-eab7fac5b418,2025-07-09T12:52:29.110965,RESOLVED,Pls update me on my payment status.,Customer 078,2025-07-12T02:52:29.110965
f82875cf-30aa-4913-bee0-65a6fbbf0014,2025-06-29T21:06:45.110965,WAITING_FOR_CUSTOMER,¿Cuándo recibiré mi dinero?,Customer 033,2025-07-02T04:06:45.110965
9b9693dc-a3f0-48da-854a-06595b99f510,2025-07-10T08:58:58.110965,OPEN,Can you tell me when my transaction will be completed?,Customer 070,2025-07-11T10:58:58.110965
e78277e8-fe7c-4dc8-80e0-be18c4f054b0,2025-06-28T15:29:28.110965,REJECTED,Tat for my txn?,Customer 062,2025-07-01T05:29:28.110965
1285ef19-dc47-4212-aaee-e27e8c24b544,2025-07-03T09:27:21.110965,CLOSED,I have a question about your service.,Customer 077,2025-07-05T05:27:21.110965
50fd037d-2a22-46b0-9b37-73622e1599c8,2025-07-16T22:25:09.110965,REJECTED,Tat for my txn?,Customer 053,2025-07-18T19:25:09.110965
7a01021f-1434-428a-bd89-bcb3ba50f5dc,2025-07-06T21:35:11.110965,WAITING_FOR_PAYMENT,I want to chnge my email address.,Customer 056,2025-07-07T19:35:11.110965
7ac35822-987b-4e7c-83f8-30d0c0352aef,2025-07-01T02:00:07.110965,OPEN,I NEED HELP WITH MY ACCOUNT.,Customer 057,2025-07-02T09:00:07.110965
1ad6902f-e0d0-414a-9bb9-8bdf8c8518f1,2025-07-02T09:32:26.110965,WAITING_FOR_CUSTOMER,Mein Geld ist nicht angekommen.,Customer 097,2025-07-03T13:32:26.110965
33f0873a-17c9-4c4e-ab49-e4e424090276,2025-06-26T19:34:45.110965,REJECTED,POURQUOI MON PAIEMENT EST-IL EN ATTENTE?,Customer 004,2025-06-26T22:34:45.110965
c830c5e1-43f3-4bcd-b300-f33f7aedda0f,2025-07-01T09:36:24.110965,WAITING_FOR_PAYMENT,Mein Geld ist nicht angekommen.,Customer 083,2025-07-03T14:36:24.110965
2532e966-83ca-4bbd-a012-e95ea62c1d73,2025-06-30T23:58:53.110965,OPEN,I need help with my account.,Customer 056,2025-07-02T02:58:53.110965
554d4f40-3323-4d47-a062-20f3ed927ee1,2025-06-25T11:15:48.110965,CLOSED,Mein Geld ist nicht angekommen.,Customer 089,2025-06-26T14:15:48.110965
c7de282a-7543-4881-9446-9c86845358ec,2025-07-18T05:25:17.110965,IN_PROGRESS,¿cuándo recibiré mi dinero?,Customer 055,2025-07-19T02:25:17.110965
65b6f1ca-9caa-42b4-b2ce-167989207ff6,2025-07-11T10:22:53.110965,REJECTED,my trnsction is not compltd yet.,Customer 071,2025-07-12T03:22:53.110965
463d3361-386a-4a18-bd7d-6ea21a746e34,2025-07-15T17:24:29.110965,IN_PROGRESS,Wen will my trnsfr be done?,Customer 006,2025-07-18T03:24:29.110965
f91b6592-f032-44a4-a1f9-cd5832b18228,2025-07-12T15:06:45.110965,CLOSED,When will I get my money?,Customer 069,2025-07-14T19:06:45.110965
f3d2b7d1-8dfa-4e82-9372-6586e98066eb,2025-06-22T15:49:50.110965,WAITING_FOR_PAYMENT,"My name is spelled wrong, can you fix?",Customer 032,2025-06-24T15:49:50.110965
1ab36b8e-dde4-4d9e-8825-1cc34b99772c,2025-07-17T14:56:36.110965,RESOLVED,How long for the transfer to finish?,Customer 053,2025-07-19T08:56:36.110965
eb13718b-ab02-46cb-8c9e-f34cab2831b8,2025-06-24T02:47:01.110965,RESOLVED,Tat for my txn?,Customer 096,2025-06-26T14:47:01.110965
6f339dcb-9bc9-4a2b-90ad-7027d8e57d5c,2025-06-26T02:56:42.110965,RESOLVED,Can you tell me when my transaction will be completed? ...?,Customer 007,2025-06-28T05:56:42.110965
e42f1abd-5d38-4822-9771-674b55da1435,2025-06-26T16:36:08.110965,WAITING_FOR_PAYMENT,Mein Geld ist nicht angekommen.,Customer 057,2025-06-28T18:36:08.110965
548163f8-a742-4939-be82-01451a3b51c3,2025-07-15T13:29:39.110965,WAITING_FOR_PAYMENT,Why is my transaction delayed?,Customer 037,2025-07-16T03:29:39.110965
f0927311-9efc-40e5-860e-b7d6347c72c6,2025-07-17T17:10:51.110965,REJECTED,How long for the transfer to finish?,Customer 004,2025-07-18T00:10:51.110965
9d0c4507-dcea-4439-ba11-947d8d9b51cb,2025-06-25T21:36:27.110965,IN_PROGRESS,"my name is spelled wrong, can you fix?",Customer 063,2025-06-26T17:36:27.110965
e25f928e-c5c8-4a6e-aa76-1efaff15f51e,2025-07-11T02:45:04.110965,CLOSED,Wen will my trnsfr be done?,Customer 037,2025-07-11T02:45:04.110965
c1787c2f-760c-42f4-9d8c-eddf03f1405c,2025-06-21T20:04:32.110965,REJECTED,I want to know if my paymnt is done.,Customer 082,2025-06-22T04:04:32.110965
f8a3602b-9f78-4217-95c3-1cdf4d236c27,2025-07-08T13:42:49.110965,RESOLVED,pourquoi mon paiement est-il en attente?,Customer 001,2025-07-09T07:42:49.110965
0eed4e57-fb70-4828-8c52-9d3946aa0314,2025-07-19T10:49:11.110965,RESOLVED,why is my txn delayed?,Customer 021,2025-07-20T13:49:11.110965
07359c5b-02ea-480f-9d7e-f265d04a2552,2025-06-23T04:43:02.110965,OPEN,Mein Geld ist nicht angekommen.,Customer 027,2025-06-23T14:43:02.110965
c8bb3355-0dce-4088-8168-ebb4b9cdeca4,2025-07-10T08:12:07.110965,REJECTED,MY TRNSCTION IS NOT COMPLTD YET.,Customer 091,2025-07-13T02:12:07.110965
08d8e8a5-5a73-4116-8bb1-fd29adad9311,2025-07-13T08:04:34.110965,RESOLVED,I need help with my account.,Customer 040,2025-07-15T03:04:34.110965
85b24610-80ac-4751-a2bd-b33849f04ba1,2025-07-12T07:35:23.110965,WAITING_FOR_PAYMENT,i want to chnge my email address.,Customer 067,2025-07-15T04:35:23.110965
